left,right,front,steering
686.0,1406.0,848.0,-7.0
1105.0,648.0,862.0,-7.0
1352.0,648.0,1071.0,-7.0
1191.0,677.0,1064.0,-7.0
1505.0,681.0,1077.0,-12.0
1237.0,681.0,1094.0,-12.0
739.0,646.0,1573.0,-12.0
614.0,646.0,2157.0,-12.0
614.0,563.0,2157.0,-7.0
547.0,492.0,2063.0,-7.0
510.0,487.0,2024.0,-2.0
487.0,485.0,2024.0,-2.0
483.0,485.0,2026.0,-7.0
483.0,485.0,1929.0,-7.0
484.0,485.0,1929.0,-2.0
473.0,473.0,1887.0,-2.0
494.0,469.0,1914.0,-2.0
475.0,467.0,1914.0,-2.0
485.0,469.0,1718.0,-2.0
498.0,472.0,1653.0,-2.0
498.0,472.0,1625.0,-2.0
496.0,472.0,1625.0,-2.0
499.0,472.0,1465.0,-2.0
499.0,467.0,1376.0,-2.0
494.0,472.0,1265.0,-2.0
494.0,480.0,1265.0,-2.0
491.0,1505.0,999.0,-7.0
491.0,2235.0,999.0,-7.0
491.0,2169.0,844.0,-12.0
491.0,1500.0,844.0,-12.0
616.0,1016.0,844.0,-12.0
616.0,614.0,1062.0,-7.0
1344.0,614.0,1056.0,-7.0
1398.0,582.0,1115.0,-7.0
1376.0,609.0,1113.0,-7.0
1304.0,599.0,1230.0,-7.0
1060.0,594.0,1230.0,-12.0
679.0,594.0,1745.0,-12.0
548.0,491.0,2193.0,-7.0
548.0,491.0,2226.0,-7.0
507.0,491.0,2226.0,-7.0
486.0,456.0,2148.0,-2.0
479.0,454.0,2046.0,-2.0
492.0,456.0,2046.0,-2.0
496.0,446.0,1990.0,-2.0
496.0,454.0,1940.0,-2.0
484.0,454.0,1940.0,-7.0
470.0,455.0,1911.0,-2.0
470.0,452.0,1911.0,-2.0
482.0,453.0,1716.0,-2.0
482.0,453.0,1716.0,-2.0
470.0,453.0,1566.0,3.0
466.0,455.0,1554.0,-2.0
466.0,471.0,1413.0,-7.0
464.0,475.0,0.0,-7.0
460.0,464.0,1263.0,-2.0
476.0,475.0,1149.0,-2.0
468.0,2023.0,1150.0,-12.0
491.0,2068.0,905.0,-12.0
516.0,1282.0,905.0,-12.0
993.0,839.0,903.0,-7.0
1173.0,622.0,1022.0,-7.0
1298.0,654.0,1095.0,-7.0
1412.0,658.0,1084.0,-7.0
1492.0,656.0,1050.0,-7.0
1376.0,674.0,1047.0,-7.0
1126.0,679.0,1042.0,-12.0
1126.0,679.0,1690.0,-12.0
1126.0,555.0,1690.0,-13.0
541.0,512.0,2237.0,-7.0
541.0,477.0,2190.0,-7.0
490.0,477.0,2.0,-2.0
479.0,468.0,2430.0,-2.0
484.0,468.0,2430.0,-2.0
483.0,472.0,2430.0,-2.0
479.0,468.0,2002.0,-2.0
479.0,463.0,0.0,-2.0
485.0,467.0,1886.0,-7.0
476.0,467.0,1877.0,-7.0
491.0,469.0,1774.0,-2.0
491.0,469.0,1774.0,-2.0
507.0,462.0,1666.0,-2.0
507.0,461.0,1593.0,-2.0
515.0,461.0,1510.0,3.0
515.0,459.0,1510.0,-2.0
495.0,494.0,1339.0,-7.0
495.0,1365.0,1339.0,-7.0
494.0,1984.0,1263.0,-7.0
494.0,2102.0,948.0,-7.0
537.0,1713.0,905.0,-12.0
616.0,1713.0,856.0,-7.0
883.0,1042.0,856.0,-7.0
1135.0,891.0,842.0,-7.0
1277.0,891.0,817.0,-12.0
1377.0,891.0,1148.0,-7.0
1271.0,609.0,1148.0,-7.0
972.0,589.0,1279.0,-7.0
972.0,595.0,1707.0,-7.0
715.0,588.0,1872.0,-7.0
599.0,585.0,2199.0,-12.0
599.0,585.0,2159.0,-12.0
479.0,500.0,2159.0,-7.0
468.0,500.0,2159.0,-2.0
490.0,500.0,2109.0,-2.0
490.0,479.0,2132.0,-2.0
490.0,479.0,2006.0,3.0
486.0,460.0,2020.0,-2.0
477.0,473.0,1912.0,-7.0
468.0,487.0,1902.0,-7.0
463.0,489.0,1817.0,-2.0
482.0,474.0,1716.0,-2.0
489.0,469.0,1618.0,-2.0
499.0,469.0,1674.0,-2.0
493.0,469.0,0.0,-2.0
507.0,465.0,1369.0,3.0
507.0,477.0,1244.0,-2.0
488.0,2127.0,1244.0,-7.0
488.0,2277.0,1198.0,-7.0
462.0,2260.0,959.0,-12.0
477.0,2151.0,895.0,-12.0
477.0,1292.0,895.0,-7.0
625.0,992.0,886.0,-7.0
1056.0,1015.0,0.0,-7.0
1267.0,964.0,819.0,-12.0
1263.0,840.0,823.0,-7.0
1360.0,636.0,1105.0,-7.0
1155.0,650.0,1313.0,-12.0
994.0,642.0,1271.0,-12.0
994.0,642.0,1468.0,-12.0
624.0,550.0,2274.0,-12.0
537.0,490.0,2095.0,-7.0
537.0,490.0,2095.0,-2.0
498.0,473.0,2130.0,-2.0
485.0,492.0,2019.0,-2.0
485.0,492.0,0.0,-7.0
481.0,490.0,1922.0,-2.0
488.0,475.0,1847.0,-2.0
489.0,475.0,1899.0,-2.0
489.0,474.0,1899.0,-2.0
493.0,474.0,1899.0,-2.0
493.0,477.0,1693.0,-2.0
480.0,477.0,1584.0,-2.0
484.0,483.0,1556.0,-7.0
475.0,488.0,1439.0,-7.0
473.0,475.0,1439.0,-2.0
504.0,474.0,1292.0,-2.0
504.0,468.0,1188.0,-2.0
492.0,468.0,1188.0,-2.0
492.0,1889.0,1188.0,-2.0
503.0,2161.0,915.0,-7.0
506.0,2215.0,854.0,-12.0
507.0,1624.0,807.0,-16.0
544.0,1624.0,1102.0,-7.0
1145.0,659.0,1087.0,-2.0
1400.0,584.0,1087.0,-2.0
1292.0,584.0,1021.0,-7.0
1405.0,639.0,1078.0,-12.0
1209.0,676.0,1078.0,-12.0
739.0,619.0,1505.0,-12.0
739.0,542.0,2068.0,-7.0
568.0,484.0,2068.0,-7.0
529.0,477.0,2282.0,-7.0
479.0,477.0,2175.0,-7.0
480.0,472.0,2163.0,-7.0
480.0,468.0,2163.0,-2.0
483.0,455.0,0.0,-2.0
481.0,446.0,2009.0,-2.0
483.0,441.0,1958.0,-2.0
494.0,445.0,1905.0,-2.0
482.0,448.0,1854.0,-2.0
490.0,459.0,1854.0,-2.0
488.0,444.0,1731.0,3.0
466.0,470.0,1656.0,-2.0
459.0,471.0,1595.0,-7.0
464.0,471.0,1444.0,-7.0
459.0,464.0,1385.0,-2.0
459.0,462.0,1385.0,-2.0
464.0,462.0,1333.0,-2.0
461.0,456.0,1288.0,-2.0
489.0,2130.0,930.0,-7.0
498.0,2048.0,930.0,-12.0
531.0,1363.0,1028.0,-12.0
917.0,949.0,1028.0,-7.0
1182.0,627.0,1042.0,-7.0
1370.0,627.0,1101.0,-7.0
1338.0,633.0,1053.0,-7.0
1506.0,681.0,828.0,-7.0
1333.0,703.0,1040.0,-12.0
989.0,703.0,1099.0,-12.0
989.0,575.0,1391.0,-12.0
612.0,533.0,2293.0,-7.0
543.0,497.0,2135.0,-7.0
495.0,497.0,2170.0,-7.0
485.0,493.0,2170.0,-7.0
485.0,484.0,2046.0,-2.0
485.0,466.0,2035.0,-2.0
471.0,466.0,2035.0,-2.0
471.0,473.0,2035.0,-7.0
485.0,478.0,1884.0,-2.0
485.0,463.0,1910.0,-2.0
493.0,462.0,0.0,-2.0
485.0,462.0,1726.0,-2.0
494.0,462.0,1726.0,-2.0
494.0,469.0,1771.0,-2.0
497.0,468.0,1561.0,-2.0
484.0,468.0,1561.0,-2.0
490.0,468.0,1352.0,-2.0
490.0,464.0,1352.0,-7.0
493.0,473.0,1163.0,-2.0
486.0,2102.0,1163.0,-7.0
523.0,2083.0,0.0,-7.0
543.0,2093.0,872.0,-12.0
574.0,1406.0,853.0,-7.0
991.0,1003.0,846.0,-7.0
1303.0,946.0,829.0,-12.0
1350.0,760.0,849.0,-12.0
1447.0,641.0,1018.0,-7.0
1162.0,611.0,1191.0,-7.0
958.0,603.0,1362.0,-7.0
958.0,611.0,1597.0,-12.0
645.0,594.0,0.0,-12.0
579.0,552.0,2384.0,-12.0
512.0,513.0,2188.0,-7.0
477.0,487.0,2182.0,-2.0
481.0,487.0,2172.0,-2.0
476.0,477.0,2066.0,-2.0
484.0,477.0,2000.0,-2.0
486.0,466.0,2000.0,-2.0
487.0,474.0,1865.0,-2.0
484.0,468.0,1865.0,-2.0
475.0,474.0,1823.0,-2.0
475.0,474.0,1807.0,-2.0
487.0,488.0,1807.0,-7.0
489.0,488.0,1711.0,-2.0
498.0,475.0,1514.0,-2.0
490.0,466.0,1584.0,-2.0
490.0,466.0,1584.0,-2.0
485.0,466.0,1295.0,3.0
485.0,2258.0,1295.0,-2.0
483.0,2266.0,1185.0,-7.0
474.0,2301.0,1132.0,-12.0
461.0,2084.0,887.0,-12.0
482.0,1154.0,887.0,-7.0
668.0,900.0,1006.0,-7.0
988.0,900.0,1027.0,-7.0
1195.0,681.0,1074.0,-7.0
1342.0,731.0,1074.0,-12.0
1279.0,752.0,1184.0,-12.0
1214.0,683.0,1724.0,-12.0
910.0,617.0,1724.0,-7.0
910.0,551.0,1724.0,-7.0
584.0,546.0,2097.0,-12.0
584.0,546.0,2097.0,-12.0
486.0,513.0,2288.0,-7.0
489.0,513.0,2030.0,-2.0
501.0,473.0,1946.0,3.0
501.0,468.0,1941.0,-2.0
479.0,487.0,1970.0,-2.0
479.0,494.0,1970.0,-7.0
473.0,494.0,1846.0,-7.0
480.0,483.0,1807.0,-2.0
478.0,469.0,1676.0,-2.0
474.0,475.0,1676.0,-2.0
495.0,476.0,1576.0,-2.0
495.0,471.0,1562.0,-2.0
495.0,471.0,1493.0,-2.0
502.0,474.0,1387.0,-2.0
488.0,475.0,1322.0,-2.0
503.0,485.0,1188.0,-2.0
495.0,491.0,1188.0,-2.0
483.0,2174.0,932.0,-7.0
482.0,2219.0,932.0,-12.0
499.0,2071.0,867.0,-12.0
555.0,1254.0,839.0,-12.0
1034.0,915.0,835.0,-12.0
1453.0,597.0,877.0,-7.0
1403.0,597.0,1104.0,-7.0
1373.0,564.0,1156.0,-7.0
1285.0,581.0,1209.0,-7.0
951.0,581.0,1355.0,-7.0
951.0,588.0,0.0,-12.0
637.0,548.0,1784.0,-12.0
548.0,496.0,2227.0,-7.0
499.0,456.0,2158.0,-7.0
475.0,445.0,2161.0,-2.0
469.0,453.0,2008.0,-2.0
467.0,457.0,2135.0,-7.0
472.0,461.0,2027.0,-7.0
486.0,446.0,1986.0,-2.0
493.0,455.0,1986.0,-2.0
477.0,455.0,1796.0,-2.0
487.0,447.0,1796.0,3.0
497.0,450.0,0.0,-2.0
473.0,466.0,1712.0,-7.0
473.0,466.0,1713.0,-7.0
457.0,466.0,1613.0,-2.0
462.0,460.0,1458.0,-2.0
470.0,460.0,1458.0,-2.0
481.0,465.0,1302.0,-2.0
475.0,523.0,1238.0,-2.0
475.0,2190.0,0.0,-7.0
475.0,2214.0,940.0,-12.0
474.0,1552.0,880.0,-12.0
506.0,1003.0,880.0,-12.0
578.0,620.0,1050.0,-7.0
1105.0,620.0,1054.0,-2.0
1215.0,690.0,1054.0,-7.0
1377.0,690.0,1054.0,-12.0
1499.0,734.0,804.0,-12.0
1305.0,616.0,1225.0,-7.0
974.0,616.0,1225.0,-7.0
611.0,616.0,1767.0,-12.0
543.0,581.0,2133.0,-12.0
543.0,566.0,2133.0,-7.0
488.0,505.0,2142.0,-2.0
487.0,466.0,2214.0,-2.0
487.0,466.0,2205.0,-2.0
479.0,468.0,2097.0,-2.0
494.0,486.0,1963.0,-7.0
471.0,470.0,0.0,-2.0
489.0,468.0,1853.0,-2.0
490.0,468.0,1797.0,-2.0
489.0,468.0,1838.0,-2.0
488.0,464.0,1637.0,-2.0
500.0,467.0,1697.0,-2.0
493.0,476.0,1697.0,-2.0
489.0,466.0,1541.0,-7.0
489.0,472.0,1541.0,-7.0
487.0,462.0,1402.0,-2.0
510.0,462.0,1292.0,-2.0
512.0,1082.0,1104.0,-2.0
511.0,2178.0,1104.0,-7.0
511.0,2167.0,920.0,-12.0
560.0,1499.0,834.0,-12.0
658.0,1499.0,834.0,-12.0
1021.0,956.0,828.0,-7.0
1395.0,956.0,864.0,-7.0
1390.0,678.0,1046.0,-7.0
1346.0,658.0,1023.0,-7.0
1266.0,660.0,1022.0,-12.0
922.0,650.0,1092.0,-12.0
922.0,588.0,2065.0,-7.0
611.0,542.0,2182.0,-7.0
541.0,542.0,2355.0,-7.0
541.0,523.0,2128.0,-12.0
465.0,523.0,2128.0,-7.0
465.0,484.0,2067.0,-2.0
481.0,479.0,2067.0,3.0
495.0,483.0,2052.0,-2.0
490.0,483.0,2052.0,-7.0
468.0,487.0,1929.0,-7.0
468.0,474.0,1929.0,-7.0
462.0,471.0,1901.0,-2.0
486.0,479.0,1748.0,-2.0
476.0,479.0,1715.0,-2.0
496.0,479.0,1621.0,-2.0
496.0,467.0,1621.0,-2.0
489.0,467.0,1440.0,-2.0
503.0,465.0,1314.0,3.0
498.0,465.0,1217.0,3.0
483.0,2268.0,1217.0,-7.0
483.0,2258.0,1158.0,-12.0
468.0,2256.0,0.0,-12.0
497.0,1996.0,849.0,-12.0
546.0,1237.0,855.0,-12.0
1018.0,941.0,855.0,-7.0
1175.0,842.0,875.0,-7.0
1264.0,703.0,1046.0,-7.0
1277.0,717.0,1033.0,-7.0
1369.0,737.0,1053.0,-12.0
1007.0,656.0,1061.0,-12.0
1007.0,582.0,2066.0,-12.0
674.0,529.0,2246.0,-7.0
563.0,517.0,2244.0,-7.0
563.0,496.0,2096.0,-7.0
505.0,491.0,2096.0,-7.0
505.0,491.0,2061.0,-7.0
485.0,482.0,1964.0,-2.0
483.0,478.0,1964.0,-2.0
473.0,473.0,1989.0,-2.0
473.0,483.0,0.0,-2.0
480.0,478.0,1896.0,-2.0
479.0,481.0,1736.0,-2.0
479.0,491.0,1736.0,-7.0
472.0,491.0,1634.0,-2.0
472.0,491.0,1634.0,-2.0
492.0,474.0,1545.0,-2.0
492.0,479.0,1489.0,-2.0
489.0,471.0,1364.0,3.0
503.0,474.0,1255.0,-2.0
490.0,481.0,1255.0,-2.0
490.0,2010.0,0.0,-7.0
487.0,2236.0,950.0,-7.0
486.0,1878.0,890.0,-12.0
573.0,1878.0,826.0,-12.0
573.0,1149.0,0.0,-12.0
1137.0,853.0,842.0,-7.0
1385.0,853.0,1077.0,-7.0
1330.0,564.0,1113.0,-2.0
1380.0,612.0,1198.0,-7.0
1183.0,646.0,1112.0,-12.0
1183.0,602.0,1629.0,-12.0
724.0,539.0,2130.0,-7.0
583.0,491.0,2130.0,-7.0
501.0,481.0,2175.0,-7.0
481.0,469.0,2119.0,-7.0
475.0,460.0,2112.0,-7.0
476.0,460.0,2112.0,-2.0
473.0,451.0,2010.0,-2.0
482.0,453.0,2010.0,-2.0
482.0,442.0,1980.0,-2.0
483.0,442.0,1910.0,-2.0
474.0,447.0,1805.0,-2.0
477.0,447.0,1777.0,-2.0
477.0,458.0,1777.0,-2.0
475.0,458.0,1777.0,-2.0
467.0,463.0,1603.0,-2.0
467.0,464.0,1603.0,-2.0
470.0,464.0,1444.0,-7.0
470.0,465.0,1444.0,-2.0
469.0,465.0,1346.0,-2.0
474.0,2070.0,1306.0,-7.0
474.0,2166.0,1155.0,-12.0
505.0,1466.0,1106.0,-12.0
505.0,1466.0,893.0,-12.0
1015.0,1466.0,1093.0,-7.0
1223.0,552.0,1097.0,-2.0
1354.0,529.0,863.0,-7.0
1428.0,623.0,863.0,-7.0
1500.0,743.0,824.0,-12.0
1226.0,685.0,1002.0,-12.0
1226.0,685.0,1600.0,-12.0
1226.0,548.0,1600.0,-7.0
694.0,518.0,2166.0,-7.0
553.0,518.0,2203.0,-7.0
518.0,479.0,2175.0,-7.0
510.0,479.0,2209.0,-7.0
466.0,459.0,2083.0,-2.0
488.0,404.0,2101.0,-2.0
495.0,404.0,2092.0,-2.0
493.0,467.0,0.0,-2.0
484.0,472.0,1885.0,-2.0
484.0,466.0,1885.0,-7.0
476.0,469.0,1798.0,-7.0
476.0,473.0,1798.0,-2.0
482.0,462.0,1695.0,-2.0
515.0,457.0,1718.0,-2.0
515.0,457.0,1613.0,-2.0
503.0,457.0,1613.0,3.0
505.0,462.0,1344.0,-2.0
512.0,474.0,1265.0,-7.0
495.0,2241.0,1265.0,-12.0
490.0,2252.0,941.0,-12.0
504.0,1778.0,941.0,-7.0
568.0,1173.0,894.0,-7.0
667.0,1083.0,858.0,-7.0
1044.0,985.0,858.0,-7.0
1285.0,963.0,0.0,-12.0
1333.0,762.0,803.0,-12.0
1294.0,668.0,1047.0,-7.0
995.0,584.0,1258.0,-7.0
995.0,572.0,1647.0,-7.0
696.0,580.0,1912.0,-7.0
696.0,573.0,1912.0,-12.0
597.0,529.0,2220.0,-12.0
529.0,500.0,2229.0,-7.0
492.0,475.0,2095.0,-2.0
475.0,475.0,2092.0,-2.0
476.0,475.0,2090.0,-2.0
486.0,475.0,2010.0,-2.0
489.0,472.0,1924.0,-2.0
480.0,485.0,1924.0,-2.0
470.0,485.0,1899.0,-7.0
463.0,475.0,1899.0,-2.0
483.0,475.0,1844.0,-2.0
479.0,480.0,1633.0,-2.0
479.0,479.0,1633.0,-2.0
494.0,474.0,1541.0,-2.0
498.0,470.0,1531.0,-2.0
480.0,477.0,1462.0,-2.0
488.0,477.0,1258.0,-2.0
486.0,1789.0,1258.0,-2.0
496.0,2250.0,1197.0,-7.0
484.0,2257.0,928.0,-12.0
527.0,1673.0,868.0,-12.0
641.0,1043.0,819.0,-12.0
1053.0,1043.0,819.0,-7.0
1300.0,1043.0,1090.0,-2.0
1271.0,662.0,1090.0,-7.0
1417.0,659.0,1129.0,-7.0
1240.0,659.0,1100.0,-12.0
1009.0,724.0,1108.0,-12.0
650.0,599.0,1984.0,-12.0
650.0,599.0,1984.0,-12.0
548.0,529.0,2336.0,-7.0
516.0,474.0,2123.0,-2.0
502.0,479.0,1994.0,-2.0
490.0,484.0,0.0,-7.0
479.0,494.0,2003.0,-7.0
471.0,471.0,2003.0,-2.0
475.0,483.0,1839.0,-2.0
488.0,466.0,1845.0,-2.0
484.0,478.0,1779.0,-2.0
489.0,471.0,1700.0,-2.0
499.0,465.0,1579.0,-2.0
488.0,465.0,1579.0,-2.0
489.0,475.0,1515.0,-2.0
478.0,476.0,1386.0,-2.0
486.0,491.0,1386.0,-7.0
490.0,486.0,1377.0,-7.0
490.0,473.0,1184.0,-2.0
504.0,473.0,1184.0,-2.0
504.0,2058.0,973.0,-7.0
494.0,2143.0,858.0,-12.0
506.0,2046.0,0.0,-12.0
567.0,1472.0,815.0,-12.0
1057.0,929.0,815.0,-12.0
1512.0,598.0,857.0,-7.0
1388.0,562.0,1134.0,-7.0
1381.0,592.0,1190.0,-7.0
1171.0,619.0,1164.0,-7.0
1038.0,619.0,1218.0,-12.0
1038.0,575.0,1838.0,-12.0
608.0,517.0,2300.0,-7.0
531.0,517.0,2235.0,-7.0
531.0,421.0,2235.0,-7.0
491.0,421.0,2147.0,-7.0
485.0,372.0,2147.0,-2.0
485.0,372.0,2147.0,-2.0
481.0,434.0,2040.0,-2.0
481.0,436.0,1954.0,-7.0
479.0,461.0,1954.0,-2.0
478.0,456.0,1829.0,-2.0
486.0,456.0,1829.0,-2.0
480.0,450.0,1812.0,-2.0
487.0,445.0,1708.0,3.0
478.0,445.0,1630.0,-2.0
478.0,456.0,1630.0,-7.0
472.0,470.0,1485.0,-7.0
451.0,465.0,1367.0,-2.0
458.0,458.0,0.0,-2.0
469.0,462.0,1189.0,-2.0
490.0,1967.0,1135.0,-7.0
481.0,2091.0,1135.0,-12.0
512.0,1654.0,0.0,-12.0
577.0,1041.0,866.0,-12.0
1099.0,643.0,888.0,-7.0
1366.0,643.0,1089.0,-2.0
1428.0,604.0,1032.0,-7.0
1571.0,686.0,1052.0,-12.0
1537.0,758.0,795.0,-12.0
1073.0,647.0,1035.0,-12.0
1073.0,595.0,1880.0,-12.0
1073.0,527.0,1880.0,-13.0
639.0,527.0,2155.0,-2.0
542.0,497.0,2184.0,-2.0
490.0,489.0,2184.0,-7.0
487.0,489.0,2184.0,-7.0
478.0,486.0,2125.0,-7.0
478.0,471.0,2125.0,-2.0
484.0,438.0,2004.0,-2.0
496.0,412.0,1958.0,-2.0
503.0,412.0,1930.0,-2.0
505.0,427.0,1813.0,-2.0
505.0,461.0,1813.0,-2.0
494.0,468.0,1685.0,-2.0
495.0,468.0,1616.0,-2.0
497.0,464.0,1559.0,-2.0
488.0,469.0,1539.0,-2.0
494.0,476.0,1357.0,-2.0
501.0,464.0,1244.0,-7.0
495.0,503.0,1194.0,-7.0
510.0,1299.0,1194.0,-7.0
517.0,1568.0,968.0,-7.0
561.0,1552.0,915.0,-7.0
609.0,1461.0,857.0,-7.0
922.0,1441.0,812.0,-12.0
1097.0,1158.0,796.0,-12.0
1466.0,732.0,805.0,-12.0
1307.0,615.0,1099.0,-7.0
1092.0,604.0,1206.0,-7.0
1092.0,592.0,1586.0,-7.0
728.0,587.0,1720.0,-7.0
656.0,602.0,0.0,-12.0
559.0,537.0,1971.0,-12.0
490.0,537.0,2224.0,-12.0
472.0,254.0,0.0,-7.0
472.0,236.0,2172.0,-2.0
487.0,236.0,1989.0,3.0
487.0,327.0,1989.0,-2.0
500.0,327.0,1989.0,-7.0
466.0,472.0,1983.0,-7.0
474.0,479.0,1892.0,-2.0
474.0,475.0,1791.0,-2.0
479.0,475.0,1722.0,-2.0
479.0,475.0,1668.0,-2.0
485.0,479.0,1631.0,-2.0
476.0,479.0,1505.0,-2.0
493.0,491.0,1505.0,-2.0
480.0,491.0,1310.0,-2.0
480.0,494.0,1224.0,-2.0
475.0,2205.0,1224.0,-7.0
457.0,2269.0,0.0,-7.0
480.0,2264.0,930.0,-12.0
487.0,1555.0,896.0,-12.0
578.0,869.0,876.0,-7.0
1036.0,830.0,876.0,-7.0
1145.0,868.0,993.0,-12.0
1272.0,947.0,829.0,-12.0
1378.0,947.0,1047.0,-7.0
1125.0,626.0,1435.0,-7.0
932.0,626.0,1464.0,-7.0
932.0,602.0,1946.0,-12.0
932.0,540.0,1946.0,-12.0
657.0,540.0,2137.0,-7.0
546.0,500.0,2137.0,-7.0
487.0,496.0,2112.0,-7.0
487.0,487.0,2112.0,-2.0
476.0,473.0,2015.0,-2.0
481.0,473.0,1895.0,-2.0
477.0,477.0,1900.0,-2.0
477.0,472.0,1850.0,-2.0
477.0,472.0,1873.0,-2.0
477.0,488.0,1873.0,-7.0
474.0,488.0,1645.0,-2.0
486.0,471.0,0.0,-2.0
486.0,476.0,1568.0,-2.0
488.0,471.0,1505.0,-2.0
488.0,478.0,1393.0,-2.0
491.0,477.0,1280.0,-2.0
500.0,480.0,1181.0,-2.0
494.0,480.0,992.0,-2.0
493.0,2174.0,918.0,-7.0
496.0,2196.0,918.0,-7.0
505.0,2186.0,0.0,-12.0
505.0,1509.0,803.0,-12.0
957.0,1100.0,816.0,-12.0
1281.0,581.0,831.0,-12.0
1358.0,461.0,1061.0,-7.0
1321.0,462.0,1179.0,-7.0
1158.0,456.0,1197.0,-7.0
1158.0,456.0,1452.0,-7.0
1158.0,520.0,1765.0,-12.0
642.0,505.0,1765.0,-12.0
642.0,505.0,2222.0,-12.0
542.0,490.0,2157.0,-7.0
497.0,447.0,2137.0,-2.0
478.0,447.0,2108.0,-2.0
491.0,441.0,2108.0,-2.0
489.0,453.0,2116.0,-7.0
489.0,453.0,2116.0,-7.0
469.0,457.0,2058.0,-2.0
471.0,443.0,1929.0,-2.0
481.0,443.0,1848.0,-2.0
475.0,445.0,1881.0,-2.0
480.0,446.0,1706.0,-2.0
493.0,446.0,1612.0,-2.0
493.0,446.0,1612.0,-2.0
479.0,448.0,1569.0,-2.0
479.0,462.0,1439.0,-2.0
472.0,468.0,1289.0,-2.0
477.0,557.0,1289.0,-7.0
475.0,2010.0,1102.0,-7.0
470.0,2055.0,1102.0,-12.0
526.0,1588.0,0.0,-12.0
570.0,977.0,0.0,-7.0
1040.0,623.0,1043.0,-7.0
1289.0,649.0,1060.0,-2.0
1398.0,679.0,851.0,-7.0
1315.0,758.0,825.0,-12.0
1522.0,758.0,1077.0,-12.0
1065.0,747.0,1077.0,-12.0
1065.0,582.0,1874.0,-7.0
1065.0,522.0,1874.0,-7.0
653.0,422.0,2136.0,-12.0
510.0,376.0,2127.0,-7.0
490.0,465.0,2127.0,-7.0
475.0,465.0,2102.0,-7.0
482.0,474.0,2032.0,-2.0
495.0,389.0,2032.0,-2.0
494.0,434.0,1865.0,-2.0
494.0,434.0,1865.0,-2.0
491.0,470.0,0.0,-2.0
491.0,470.0,1799.0,-2.0
499.0,472.0,1799.0,-2.0
489.0,465.0,1799.0,-7.0
489.0,461.0,1715.0,-2.0
491.0,461.0,1571.0,-2.0
493.0,452.0,1427.0,-2.0
510.0,452.0,1380.0,-2.0
502.0,452.0,1380.0,-2.0
500.0,498.0,1253.0,-2.0
507.0,2179.0,1083.0,-7.0
510.0,2296.0,1083.0,-12.0
541.0,2027.0,881.0,-12.0
573.0,1274.0,863.0,-7.0
1000.0,1154.0,845.0,-7.0
1114.0,973.0,817.0,-12.0
1223.0,973.0,820.0,-12.0
1446.0,973.0,820.0,-7.0
1146.0,678.0,1162.0,-7.0
1146.0,599.0,1441.0,-7.0
734.0,606.0,1601.0,-12.0
651.0,589.0,2078.0,-12.0
566.0,544.0,2305.0,-12.0
487.0,544.0,0.0,-7.0
476.0,490.0,2109.0,-2.0
477.0,490.0,2109.0,-2.0
489.0,479.0,2003.0,-2.0
483.0,475.0,2015.0,-2.0
476.0,474.0,1988.0,-2.0
476.0,494.0,1988.0,-7.0
460.0,494.0,1789.0,-7.0
476.0,481.0,1789.0,-2.0
492.0,471.0,1842.0,-2.0
498.0,475.0,1688.0,-2.0
483.0,475.0,1554.0,-2.0
483.0,477.0,1554.0,-2.0
482.0,484.0,1423.0,-2.0
482.0,486.0,1301.0,-2.0
458.0,498.0,1301.0,-2.0
471.0,2106.0,1235.0,-7.0
475.0,2238.0,0.0,-7.0
472.0,2166.0,951.0,-12.0
484.0,1554.0,894.0,-12.0
596.0,1554.0,868.0,-12.0
992.0,885.0,858.0,-7.0
1141.0,885.0,1049.0,-7.0
1341.0,885.0,863.0,-7.0
1252.0,707.0,1033.0,-12.0
1128.0,690.0,1212.0,-12.0
916.0,690.0,1212.0,-7.0
916.0,608.0,1590.0,-7.0
624.0,554.0,2071.0,-13.0
590.0,516.0,2255.0,-12.0
526.0,516.0,2095.0,-7.0
490.0,367.0,0.0,-2.0
487.0,395.0,2080.0,-2.0
492.0,412.0,1955.0,-2.0
487.0,412.0,1919.0,-7.0
466.0,433.0,1871.0,-7.0
472.0,441.0,1871.0,-2.0
481.0,440.0,1885.0,-2.0
481.0,467.0,1745.0,-2.0
487.0,476.0,1733.0,-2.0
487.0,473.0,1579.0,-2.0
488.0,477.0,1624.0,-2.0
488.0,477.0,1531.0,-2.0
482.0,476.0,1460.0,-2.0
489.0,481.0,1379.0,-7.0
479.0,481.0,1315.0,-7.0
476.0,492.0,1230.0,-2.0
502.0,886.0,1125.0,-2.0
490.0,2168.0,947.0,-7.0
497.0,2171.0,842.0,-12.0
538.0,1663.0,842.0,-12.0
985.0,1004.0,823.0,-12.0
1457.0,1004.0,842.0,-7.0
1381.0,570.0,1104.0,-7.0
1348.0,568.0,1171.0,-7.0
1221.0,572.0,1244.0,-7.0
919.0,572.0,1433.0,-12.0
919.0,586.0,1433.0,-12.0
919.0,575.0,1869.0,-12.0
620.0,498.0,2192.0,-7.0
542.0,469.0,2233.0,-7.0
505.0,461.0,2118.0,-7.0
480.0,461.0,2114.0,-2.0
485.0,460.0,2028.0,-2.0
474.0,460.0,1978.0,-2.0
484.0,458.0,1978.0,-2.0
